1240 32
atribut_Wheelchair Accessible -0.18961777 -0.80101675 0.23868175 -0.13939327 -0.060322978 -0.3613238 0.46578458 0.22763525 -0.10592865 -0.029401693 0.07755345 -0.07844311 0.22232567 -0.25296167 0.024362003 -0.45963097 -0.018230181 0.2177314 0.36419252 0.31784585 0.0652654 0.48372433 0.26976386 -0.015407498 0.29998377 0.36782175 -0.28209457 0.06735138 -0.022320908 -0.30758056 -0.34180966 0.09242459
atribut_vrednost_Wheelchair Accessible_true -0.16586804 -0.759406 0.2678104 -0.1883333 -0.10290772 -0.38981292 0.42611772 0.094063416 -0.05759243 -0.09808358 0.06659299 -0.14284083 0.1612152 -0.20318022 -0.0827766 -0.406718 -0.07117201 0.12962747 0.38590133 0.2806056 0.12900004 0.47098938 0.32378793 0.09711377 0.4278509 0.36864465 -0.32806203 0.10239849 -0.027529856 -0.35654038 -0.39355364 0.10992227
atribut_vrednost_Price Range_2 -0.7280376 -0.16377531 0.38860932 0.03815767 0.14757569 -0.5188483 0.3887603 0.066482715 -0.23234807 -0.25599855 0.25252274 -0.49952793 0.5478101 -0.39930165 0.079246216 -0.09783363 -0.55585605 -0.45609665 0.036895957 0.32488772 -0.0053133867 0.17920668 0.5186231 0.29982325 0.21676263 0.3773509 -0.54698706 -0.013238626 0.059180763 -0.33379975 -0.2689802 0.042100597
atribut_vrednost_lot_true -0.7489655 -0.7207705 0.4949901 -0.008365225 -0.24772975 -0.36792472 0.20778678 0.5868465 0.064978585 -0.221201 0.35902387 -0.27214304 0.36067915 -0.10548286 -0.3147503 0.046977144 -0.28554335 -0.12815554 0.30550334 0.36991283 0.46193615 0.38249373 -0.26352194 0.10264469 -0.040411435 0.51628363 -0.86073166 0.073682465 -0.48392013 -0.32258227 -0.3674856 0.12738271
biznis_atribut_stars_5 -1.1975747 -0.34387603 -0.029447675 0.7249816 0.11442899 0.14730671 0.80178905 0.045785084 0.38342664 0.14249815 -0.231919 0.005177437 -0.06303033 0.26883498 -0.04106754 0.20982707 -0.6836594 -0.46562612 -0.6902494 0.2078077 0.87075734 0.23245957 0.23402026 -0.8880174 0.032373168 0.01468024 -0.17038709 -0.75471395 0.4389709 -0.5887342 -0.11076338 -0.15024737
biznis_atribut_review_count_0.0 0.4718342 0.5629954 -0.108290404 1.0952467 -0.0014007187 -0.67986286 1.1299984 -1.2097235 0.17298862 0.35759193 0.2926428 0.07242758 -0.36840808 -0.26014298 0.31467634 0.34360588 -0.6294179 -0.9338624 -0.19480059 0.23270498 0.72442454 -0.28566492 0.5941514 -0.16641738 0.92490596 0.47670206 -0.38481838 -1.0111487 0.29010764 -1.576038 0.7058494 -0.3474381
atribut_Good for Kids -0.5008603 -0.40563282 -0.3903928 0.12527834 -0.16405047 0.033590704 0.22627173 0.15803796 -0.5307804 -0.06653685 0.07465299 -0.7146084 -0.06335588 0.21281634 0.067153566 -0.6540032 0.20399459 -0.04590481 -0.16934623 0.16957496 0.26725742 0.0061289044 0.8787091 -0.23649547 0.37268165 -0.045106918 -0.5168461 -0.027903916 -0.009307339 -0.19685836 -0.20594731 0.6147867
atribut_vrednost_By Appointment Only_false -0.82059455 0.0796264 0.62115246 -0.1656909 -0.4861878 -0.76115996 0.93788433 -0.5805046 -0.1984248 0.2428798 -0.15807047 1.2166941 -0.4585722 0.24094257 0.35442513 0.15266833 -0.60811377 0.08230479 -0.06089378 1.155302 0.80474585 -0.6989712 0.86588913 -0.39874193 -0.09934655 0.3831456 -0.7794211 0.2736907 0.048655342 -0.17449743 -0.0065383655 0.6455901
atribut_vrednost_By Appointment Only_true -0.698896 -0.46942663 0.47308332 1.1245782 0.58600795 0.6596108 0.7794749 0.43753114 -0.2922362 1.1850728 0.05905124 0.74110323 0.48780394 0.37144655 -0.29619852 -0.4389647 -0.9016366 -0.0770688 0.13260524 0.012243202 0.7382039 -0.28359666 0.63438153 -0.17777032 1.0082449 -0.10002877 -0.42896882 -1.0698829 -0.39718574 -1.269656 1.4481095 0.556967
atribut_vrednost_lot_false 0.1543074 -0.30365852 -0.21382128 0.002862283 0.39933 -0.19150938 0.99570704 -0.7043644 -0.2580517 -0.024923304 0.49558353 -0.0195868 -0.4536252 -0.5902444 0.55467504 -0.7556384 0.044721037 -0.17086823 -0.116697274 0.5600988 -0.3753227 0.31739512 1.098558 -0.31945252 0.4962131 -0.05887737 0.026397659 -0.27009428 0.220926 -0.44897804 -0.13230285 -0.07568942
biznis_EWMwV5V9BxNs_U6nNVMeqw 0.24661046 -0.26397997 0.36194444 -0.3136334 -0.23026974 0.20799504 0.47456107 0.40351564 -0.5124066 -0.59182996 0.35084677 -0.77067626 -0.7036301 -0.38712943 -0.26355323 0.51247746 -0.43618193 0.20060651 0.7878609 -0.34476832 0.57773525 0.097769246 0.6479831 -0.0661562 0.0539157 -0.9214946 -0.54147595 -0.06446081 -0.18678482 -0.3559475 0.28601784 -0.016611733
biznis_atribut_review_count_1.0 -0.8576006 -0.2922752 0.4119319 0.2149492 0.9689166 0.017743403 0.018951897 -0.51560557 0.48426437 0.3891567 0.75597376 0.7533063 -0.5876229 -0.65691715 -0.010266727 -0.624624 -0.6450511 0.71454626 -0.8683331 1.3049442 -0.09210381 0.22029065 0.3493288 -0.98186964 -0.54288656 -0.0037193997 -1.0363728 -0.12676336 -0.9418461 -0.78697896 0.612569 0.18789151
biznis_atribut_review_count_2.0 -0.3099162 -0.23790765 1.5340244 0.5791312 0.31955558 -0.32118055 1.3125278 1.0949534 -0.30656624 0.42138496 0.34260544 0.102023154 0.34506464 0.26155257 0.19170763 0.31546915 -1.060142 0.20950481 0.86657244 0.36591738 1.2428488 -0.9887416 0.68558514 -0.051949233 -0.21410507 0.90863305 0.1410148 0.2129591 -0.50698483 -0.2025124 0.007893472 -0.012712362
biznis_WNy1uzcmm_UHmTyR--o5IA 0.1570591 0.102822505 0.069338284 -0.576704 -0.27199104 -0.30984724 0.98527014 0.34521663 -0.44155282 -0.66958886 -0.5029321 -0.8640726 -0.067962505 0.06903934 0.24706833 0.47212943 -0.46609142 0.22090673 -0.21501434 -0.23597099 0.5905543 0.105997376 0.10607329 -0.33916688 0.46079898 -0.48782578 -0.26618645 0.2899871 0.03067813 -0.50528586 0.25975892 0.015206013
atribut_Wi-Fi -0.03114151 -0.83815885 -0.40042204 -0.15340714 -0.17743193 0.17500193 0.14456952 -0.106035866 -0.65526825 0.08303595 -0.0210056 -0.44815806 0.3379732 -0.035401557 0.15222208 0.2609559 -0.019802017 0.64867646 0.12870686 -0.00525279 0.1606012 0.39897913 0.5059885 -0.2002076 0.6584801 -0.10441298 -0.48429596 0.13675389 -0.009507224 0.16625354 -0.068585426 0.33519122
atribut_vrednost_Good for Kids_true -0.6747268 -0.24829525 -0.47917205 0.3597534 0.014867759 -0.35742968 0.35058004 0.10663995 -0.43156567 -0.11822089 -0.032447357 -0.51918 -0.1299259 0.21191417 0.23886606 -0.28198427 0.15151505 -0.39851612 -0.44212905 -0.11994035 0.42332 -0.23678929 1.0855868 -0.10155381 0.62796843 0.108384214 -1.1096832 0.40382186 -0.08253672 0.47805268 -0.1887003 0.21039143
atribut_Alcohol 0.10994988 -0.70579517 -0.5437799 0.0026158511 -0.042330403 0.12013569 0.33206323 -0.13662173 -0.6375958 0.098214336 0.2454493 -0.84404004 0.2002986 0.19635248 0.1543997 0.38101804 -0.0829148 0.5290943 0.021738913 0.12938528 0.07178132 0.57060164 0.38550675 -0.16331461 0.6476994 -0.14656277 -0.3702284 0.058808725 0.078086235 0.20030898 0.13818876 0.039102726
atribut_Outdoor Seating 0.108765766 -0.8165533 -0.48432416 -0.14157824 0.06908324 0.15581028 0.32910773 -0.17108072 -0.561887 0.15245366 0.1879246 -0.6690546 0.24818192 0.19718292 0.16605556 0.356007 -0.036880568 0.50893503 0.15533796 0.07946757 0.10157534 0.52126354 0.3829062 -0.22002332 0.60005826 -0.14364077 -0.382797 0.17368355 0.10329017 0.1998351 0.12569651 -0.0027590275
atribut_Attire 0.09669193 -0.7083558 -0.5760733 -0.03484444 0.046797015 0.14807646 0.32155392 -0.06345213 -0.6738717 0.09149653 0.08737056 -0.72559994 0.23092124 0.20659812 0.1931408 0.35975218 -0.06808049 0.47508037 0.1571509 0.10660616 0.02180475 0.4946077 0.41731533 -0.20444143 0.653009 -0.09765398 -0.44865635 0.13429952 0.079864286 0.17332335 0.13152492 -0.0204371
atribut_classy 0.113130026 -0.71040136 -0.5133311 -0.022212507 0.032922063 0.107255034 0.21456875 -0.069265194 -0.62486386 0.18099137 0.11888223 -0.84179634 0.16670108 0.22720467 0.10161184 0.44134885 -0.079038836 0.57033616 0.0038399438 0.102288805 0.07646155 0.49881953 0.4526307 -0.21790162 0.6918132 -0.22717778 -0.36902943 0.1628444 0.011868433 0.18804382 0.12839115 0.062458277
atribut_breakfast 0.19945756 -0.71783745 -0.6053555 0.013193933 0.004877578 0.19089161 0.25185907 -0.11925225 -0.599875 0.11413202 0.024149308 -0.7474592 0.2150898 0.17196529 0.18613242 0.42792073 -0.06486782 0.6132186 0.0028385776 0.12749816 0.08364438 0.44435444 0.45877817 -0.14684789 0.6346337 -0.14636914 -0.50503457 0.18576245 0.11407949 0.15280738 0.12856717 0.1475094
atribut_Noise Level 0.21620618 -0.58200896 -0.6872604 -0.08004396 -0.028471844 0.130754 0.14916706 -0.093607314 -0.6729422 0.107030235 0.3496837 -0.88608056 0.20566162 0.33341596 0.12596709 0.5767451 -0.16259801 0.3292633 0.069620505 0.21503876 0.12447234 0.53555405 0.3385791 -0.2874565 0.7213291 -0.16261263 -0.31752908 0.015813667 0.06065368 0.12363642 0.13841224 0.13187179
biznis_atribut_stars_3 -0.12436778 0.4149252 -0.0636659 -0.22676055 0.9973626 -0.66862595 0.77442354 0.019284548 -0.42756212 -0.08362209 2.2192442 0.9067212 0.29859364 -1.3154618 0.46151358 0.7372665 -0.087848805 0.62480503 0.13406217 0.24713726 0.8683125 0.1689076 -0.70141816 0.09837104 0.58337796 0.7321868 -0.3676818 -0.5032821 0.59476334 -0.7511257 0.48211017 0.9736346
atribut_divey 0.10917304 -0.63554704 -0.529044 0.03260273 0.008420262 0.12613675 0.2698301 -0.017930906 -0.57583696 0.1628764 0.28468058 -0.86879444 0.14025879 0.24757172 0.09196265 0.38776132 -0.076229505 0.6421595 0.03417418 0.14000775 0.028125472 0.5504056 0.38573712 -0.1868031 0.6462317 -0.16088909 -0.35128215 0.23985301 0.11795799 0.17354468 0.22637191 0.08564949
atribut_Good For Groups 0.11099118 -0.7213316 -0.52949005 0.0014039116 -0.026266096 0.17558728 0.32683575 -0.034673925 -0.6923552 0.18108824 0.17262173 -0.8979157 0.15482281 0.1738126 0.13493054 0.27182955 -0.0056972695 0.5338951 -0.023196872 0.09570124 0.10757184 0.5088474 0.42228922 -0.099584684 0.5835498 -0.12277989 -0.42368367 0.24208802 0.07810357 0.2128621 0.14259242 0.08996281
atribut_touristy 0.11039866 -0.6719237 -0.6092584 0.00673615 -0.09484114 0.097930364 0.16526085 -0.1002013 -0.71999604 0.1791338 0.24892694 -0.7941952 0.21426311 0.31048656 0.24365373 0.41187277 0.0111143105 0.40515164 0.039496347 0.08318075 0.068275966 0.5131807 0.42978638 -0.28584293 0.6904131 -0.16205885 -0.42480642 0.0029324498 0.0966197 0.17477751 0.19827586 0.04614796
atribut_intimate 0.06984848 -0.62315214 -0.57154727 -0.010233777 0.04882979 0.1905616 0.25133535 0.15179996 -0.63786405 0.13920496 0.19284663 -0.8874029 0.22101851 0.20137873 0.14786237 0.40530586 -0.07421359 0.6828365 -0.0078871725 0.13087484 0.13856907 0.5368163 0.38027444 -0.1599402 0.58528715 -0.13229096 -0.3636759 0.14575677 0.0011069394 0.14026217 0.14251609 0.14206557
atribut_dessert 0.17767392 -0.78173417 -0.50748 0.02853707 -0.04307058 0.27591914 0.26300597 -0.03720251 -0.69613427 0.12771645 0.0788219 -0.764091 0.26111317 0.086207345 0.24480751 0.38580936 -0.059558716 0.54212064 0.03705172 -0.025985638 0.07151912 0.4742296 0.47458136 -0.19147238 0.69309634 -0.07640629 -0.42495978 0.23012841 0.10516927 0.23440114 0.1513814 0.20089144
atribut_lunch 0.12214975 -0.6300161 -0.51206154 0.003888582 -0.009037512 0.10005066 0.29331923 -0.16129395 -0.71400493 0.10558095 0.1218139 -0.7466699 0.1968887 0.21681961 0.15283164 0.40674725 -0.12503783 0.5752181 -0.02198662 0.09948022 0.08366056 0.48717606 0.42080915 -0.12969086 0.69457114 -0.1513877 -0.41938645 0.20170753 0.09648696 0.21613218 0.074076794 0.14183117
atribut_casual 0.052314874 -0.73656607 -0.5388316 -0.0018473477 -0.017335614 0.098393954 0.2813575 -0.11598706 -0.62069213 0.20093583 0.097587444 -0.83108896 0.22530647 0.20178358 0.07149658 0.33394188 -0.10032202 0.5079202 0.072407626 0.07641291 0.066148125 0.47799116 0.34996477 -0.23846576 0.63978666 -0.18976492 -0.3974306 0.11448629 0.06955448 0.16395354 0.1096556 0.04409241
biznis_atribut_review_count_3.0 -0.2611197 -0.7820196 0.2682292 0.18548192 -0.30200082 -0.5502222 0.40245175 -0.5136289 -0.36306232 -0.32048646 -0.1350451 0.81110454 0.766749 0.44606844 -0.77172667 -0.0140814 0.49617618 -0.8681548 0.6577043 -0.35416907 0.7076037 1.117581 0.17736101 0.051649086 0.5236101 0.108898334 -0.6363812 0.31002903 -0.02176864 -0.43948984 -0.1898645 0.10137837
atribut_upscale 0.0634678 -0.73198324 -0.5438888 -0.022837829 -0.010601629 0.1629566 0.27517766 -0.030758904 -0.6846304 0.2612523 0.056260336 -0.8166307 0.14768972 0.16653514 0.13948599 0.44127697 0.003084097 0.50304884 0.015678989 0.11976728 0.052415308 0.5577571 0.3976746 -0.21802886 0.5866862 -0.14801438 -0.43631458 0.17746346 0.08807176 0.22096954 0.08667613 0.047131266
atribut_Waiter Service 0.22069463 -0.634295 -0.5588168 -0.020327345 -0.06828547 0.2147058 0.26281032 -0.16435783 -0.63089603 0.06696423 0.1321672 -0.74407303 0.24002159 0.18650492 0.16366039 0.38028324 -0.08166294 0.54203296 -0.05945671 0.100542195 0.13609453 0.514813 0.45604992 -0.10215184 0.69657475 -0.098901905 -0.4526577 0.18952724 0.07545877 0.18454948 0.15665968 0.18261196
atribut_Delivery 0.060215753 -0.71298677 -0.5688155 -0.015932702 -0.03974601 0.07091272 0.23134871 -0.1295632 -0.69618577 0.13482587 0.0744935 -0.7611022 0.23210469 0.21971226 0.142955 0.3978721 -0.12507167 0.6167212 0.013776662 0.029763464 0.13939805 0.46012086 0.43598968 -0.13149703 0.60633355 -0.13680989 -0.39033094 0.20270091 0.0839885 0.21500553 0.16553544 0.1712719
atribut_hipster -0.0077984836 -0.7414107 -0.56615734 -0.08752917 -0.033705723 0.1251082 0.27134854 -0.11961208 -0.5863202 0.14894974 0.28718057 -0.8946606 0.16049735 0.16345982 0.12704769 0.429186 -0.14416865 0.53553563 0.11949286 0.11444002 0.0635743 0.48001125 0.3851297 -0.18781418 0.59623766 -0.081729144 -0.36679223 0.23009153 0.04455415 0.23638788 0.1871228 0.036984865
atribut_vrednost_touristy_false 0.1237843 -0.6933132 -0.55624217 -0.035741027 -0.03128963 0.11529625 0.29529104 -0.03575347 -0.64343333 0.17216901 0.180086 -0.80485046 0.15048257 0.2122259 0.12700988 0.48644012 -0.108966775 0.529879 0.043992855 0.1328526 0.10577404 0.5102037 0.38528034 -0.16397552 0.6527874 -0.14272591 -0.35946518 0.11274965 0.032450214 0.19939439 0.14303386 0.032964315
atribut_dinner 0.107490756 -0.66341984 -0.5178219 -0.0028750717 0.030999085 0.19947088 0.2952853 -0.19501534 -0.694446 0.16505174 0.14033696 -0.7263591 0.2375996 0.11482713 0.21800521 0.3792366 -0.068198286 0.6227431 0.0349235 0.08644929 0.10191005 0.47665742 0.43725878 -0.17114793 0.6896263 -0.104718894 -0.38666713 0.17709337 0.009157202 0.17858727 0.093472965 0.052668624
atribut_Take-out 0.11565078 -0.7083334 -0.5687219 0.009239532 0.052351017 0.18821277 0.30143544 -0.06357093 -0.69668245 0.12843423 0.06306833 -0.7844363 0.23954588 0.16537556 0.25439882 0.40210915 -0.07553941 0.61625457 0.04477855 0.105140485 0.13530096 0.45533744 0.3884218 -0.19359554 0.6503169 -0.07079978 -0.40685347 0.1491595 0.04226643 0.21015435 0.0778511 0.099609375
atribut_trendy 0.046591494 -0.6845853 -0.56581914 -0.044497006 0.019341834 0.10177224 0.27424535 -0.123594195 -0.683725 0.18776499 0.1877274 -0.8345855 0.21289852 0.24100453 0.11961979 0.41978323 -0.053912323 0.55119026 0.058233 0.084290415 0.0702087 0.5268197 0.39440045 -0.23652914 0.6765775 -0.22617212 -0.36233965 0.14755535 0.09076008 0.17875628 0.1602373 0.06414532
atribut_romantic 0.10767482 -0.6063052 -0.5676117 -0.0069445935 0.04429895 0.07759552 0.20942172 -0.018539412 -0.5736742 0.21030124 0.17900738 -0.91603 0.22973037 0.16711882 0.097587205 0.46818247 -0.10763396 0.51395357 0.19230361 0.05925655 -0.004944478 0.5077336 0.3986798 -0.21405032 0.6012926 -0.13742818 -0.4059635 0.13931428 -0.03487569 0.14516388 0.18648241 0.06410633
atribut_latenight 0.19663903 -0.7160722 -0.5895292 0.06976627 0.012125661 0.21220854 0.25757265 -0.161939 -0.6713576 0.009630566 0.0984239 -0.70243967 0.22237697 0.16052319 0.18140563 0.4331278 -0.038359065 0.6316931 0.023538923 0.16347954 0.121838704 0.48187044 0.442166 -0.11786034 0.66928333 -0.11868632 -0.4483919 0.15550093 0.008972687 0.18906544 0.15425768 0.06120987
biznis_AkOruz5CrCxUmXe1p_WoRg 0.45568475 -0.22679329 -0.110741064 0.13170195 -0.12196127 -0.83839494 0.29362744 -0.10062851 -0.10780431 -0.41309804 -0.47412428 -0.78487706 -0.032370202 0.100279704 1.0356512 -0.1778523 -0.24892342 0.121100046 -0.558297 -0.12106624 0.30282936 0.6364003 -0.1098171 -0.17444226 0.37952635 -0.6774474 -0.8381327 0.09627444 -0.012477723 -0.58524024 0.2843704 -0.254997
atribut_Takes Reservations 0.13299482 -0.7227404 -0.562289 0.022374442 -0.036926243 0.15025643 0.2895515 -0.17388852 -0.6840587 0.12621884 0.054540455 -0.7505161 0.2895607 0.17353375 0.22543326 0.3264691 -0.059706073 0.57038677 0.026173303 0.06897713 0.14770369 0.46091327 0.43254253 -0.2045433 0.6268411 -0.17357929 -0.43482667 0.10711696 0.07541322 0.21282515 0.0722083 0.14530596
